,Target price,Output
1024,11300.000000000007,13116.291
1026,42499.99999999999,45131.33
1027,28000.000000000004,34023.145
1028,17500.000000000015,14866.929
1029,7799.999999999996,6476.7573
1030,74999.00000000001,63343.695
1031,10199.99999999999,11952.888
1032,22499.99999999999,19490.988
1033,52777.00000000001,49259.957
1034,14250.00000000001,16052.111
1035,26200.000000000004,22310.201
1036,9800.000000000007,7985.4116
1037,47600.0,63652.9
1038,8700.000000000004,8908.515
1039,30500.000000000022,24532.75
1040,11700.000000000007,8935.351
1042,6399.9999999999945,7230.535
1043,36400.000000000015,43212.676
1044,74999.99999999996,84111.06
1045,5999.999999999995,6275.98
1046,4900.000000000004,8306.199
1047,6998.999999999996,9449.409
1048,9899.999999999995,12029.725
1049,3499.9999999999995,3684.244
1051,1749.9999999999995,2881.9456
1052,4600.000000000003,6894.814
1054,9800.000000000007,9602.803
1055,5949.999999999998,7557.884
1056,7400.0,7557.884
1057,12799.99999999999,10532.8955
1059,9000.000000000004,13775.216
1061,18600.000000000015,18865.783
1062,3899.9999999999977,2925.754
1063,92221.99999999993,87104.234
1064,5400.000000000003,4895.8506
1065,16000.000000000002,13598.924
1066,3499.9999999999995,5141.4956
1067,6499.999999999995,6971.9575
1068,6999.999999999999,9681.238
1069,10498.999999999998,9685.062
1070,13900.000000000002,14935.226
1071,6399.9999999999945,6184.7993
1072,10800.000000000007,11598.169
1073,12700.000000000004,11991.753
1074,38500.0,22617.855
1075,5998.999999999996,6193.056
1076,9499.999999999995,8637.574
1077,11999.999999999993,15256.851
1078,38700.00000000002,40525.12
1079,39999.99999999997,32757.111
1080,6899.999999999999,6347.3013
1081,24299.999999999985,21798.52
1082,17699.999999999985,15108.684
1083,18999.000000000004,14874.928
1084,8300.000000000007,11000.956
1085,25000.0,25246.436
1087,12498.99999999999,11630.479
1088,2898.999999999999,3437.7695
1089,19900.000000000007,21571.635
1090,51000.00000000001,54351.62
1091,81999.00000000007,87104.234
1092,9499.999999999995,7824.4277
1093,10199.99999999999,10295.114
1094,5499.999999999999,4161.336
1095,18499.999999999985,17745.664
1096,11199.99999999999,8254.546
1097,3099.000000000001,3124.1064
1098,27299.99999999999,24740.637
1100,9700.000000000004,9190.224
1101,18900.00000000001,16025.512
1102,33500.00000000001,26980.674
1103,5499.999999999999,3959.7551
1104,5299.999999999996,4440.725
1105,25500.000000000004,22058.207
1106,23660.00000000001,35729.203
1108,5899.999999999999,6819.9155
1109,15900.000000000007,17620.803
1110,105998.99999999996,124040.81
1111,18499.999999999985,16061.819
1112,86998.99999999997,97829.56
1113,27800.000000000007,22331.04
1114,9000.000000000004,7985.4116
1115,12199.999999999996,17660.084
1116,5799.999999999996,6041.1826
1117,14498.99999999999,17468.51
1118,36999.99999999997,29374.125
1119,4500.000000000001,4081.6426
1120,6557.849999999999,9546.719
1121,6799.999999999999,6667.9136
1122,37899.99999999998,36271.44
1123,14199.999999999995,14752.584
1124,9349.999999999996,9230.048
1126,3099.9999999999986,3285.355
1127,8400.000000000002,27783.955
1128,30649.99999999999,31475.6
1129,8800.000000000007,6564.8066
1131,7699.000000000003,9610.159
1132,6399.9999999999945,7557.884
1133,16200.0,13187.395
1134,4099.999999999999,4021.046
1135,6799.999999999999,6393.132
1136,10599.999999999993,12552.863
1137,12999.99999999999,11330.794
1138,6499.999999999995,6636.422
1139,25500.000000000004,21943.71
1140,28000.000000000004,20949.92
1142,3499.9999999999995,3355.3677
1143,14899.000000000005,17468.51
1144,3499.9999999999995,3249.4492
1145,3499.9999999999995,7027.3765
1146,71138.00000000001,74184.51
1147,9658.940000000004,11461.625
1148,12999.99999999999,11078.37
1149,8000.0,8321.112
1150,56499.99999999999,55206.48
1151,9700.000000000004,8825.652
1152,7300.000000000002,7611.511
1153,9000.000000000004,7851.06
1154,17900.000000000007,20475.861
1155,10699.99999999999,10490.311
1156,11599.999999999993,11629.99
1157,15000.000000000004,12366.372
1158,8349.999999999998,7235.716
1159,7700.0000000000055,8405.905
1160,47000.00000000002,44058.246
1161,72000.00000000004,67721.59
1162,17499.00000000001,16004.39
1163,11300.000000000007,9633.136
1164,8500.000000000005,8714.083
1165,14490.000000000002,13214.89
1166,11999.0,15416.582
1167,4300.0,4129.346
1168,35500.00000000002,43353.39
1169,2799.9999999999995,2221.3992
1170,37976.25000000002,46807.98
1171,10499.999999999993,8384.033
1172,74999.00000000001,100732.195
1173,7300.000000000002,7557.884
1174,12199.999999999996,10445.4375
1176,13599.999999999998,12974.563
1177,5000.000000000004,4031.6978
1178,12799.99999999999,9834.446
1179,12498.99999999999,17446.268
1180,2799.9999999999995,3902.583
1181,7300.000000000002,6388.6704
1182,6799.999999999999,9875.574
1183,9499.999999999995,8533.574
1184,15900.000000000007,14557.8
1185,8900.000000000002,14403.064
1186,16030.000000000011,18878.166
1187,28000.000000000004,22331.04
1188,10699.99999999999,11291.949
1190,6999.999999999999,6226.831
1191,8800.000000000007,12366.372
1192,34999.99999999997,32987.97
1193,8000.0,13577.037
1194,15400.000000000013,13310.308
1195,7650.000000000001,7124.372
1196,10599.999999999993,10992.409
1197,8199.999999999998,8299.191
1199,44999.999999999985,47332.42
1200,5699.000000000005,7404.0146
1201,13200.000000000002,13397.8125
1202,11499.999999999996,20154.895
1204,12700.000000000004,15455.534
1206,12299.999999999989,12552.863
1207,35500.00000000002,31401.455
1208,15500.00000000001,13598.924
1209,32999.99999999998,24064.76
1211,6499.999999999995,5511.1084
1212,2350.0000000000005,2579.44
1213,17900.000000000007,20572.318
1214,34500.00000000003,31411.549
1215,12299.999999999989,12272.57
1216,20500.000000000015,15369.65
1217,75554.99999999997,77870.625
1218,12799.99999999999,12989.989
1219,12799.99999999999,13214.89
1220,6899.999999999999,7544.575
1221,17200.000000000004,13009.33
1222,6799.999999999999,9220.739
1223,14300.000000000002,16842.342
1224,11599.999999999993,9640.01
1225,11989.99999999999,7985.4116
1226,77776.99999999997,83297.63
1229,28500.00000000002,25936.941
1230,42699.99999999999,44575.72
1231,6950.000000000001,8431.493
1232,7300.000000000002,8299.002
1234,27565.2,28037.889
1235,12899.999999999993,12318.524
1236,5899.999999999999,6054.714
1237,2600.0,2351.0496
1238,2799.0000000000014,2301.3967
1239,20999.999999999985,16606.023
1240,4999.000000000002,3536.4255
1241,6899.999999999999,6477.665
1242,5799.999999999996,4813.3975
1243,15700.000000000002,15345.732
1244,74500.00000000004,71635.3
1245,22899.999999999996,29562.303
1246,32000.000000000007,35468.57
1247,35300.00000000001,34433.0
1248,6899.999999999999,6803.487
1249,6999.999999999999,8157.071
1250,35800.000000000015,35278.914
1251,10699.99999999999,11634.982
1252,23999.000000000015,22270.938
1253,2699.999999999999,2514.0334
1255,18200.000000000004,14841.826
1256,2449.9999999999995,2838.1284
1257,15799.999999999995,13078.22
1258,9399.999999999995,8227.887
1259,5799.999999999996,6406.5957
1260,13499.000000000004,11767.608
1261,39615.0,34432.965
1262,23299.999999999978,28899.01
1263,2100.0,2094.5554
1265,2699.999999999999,2895.9414
1267,6699.9999999999945,10658.67
1268,43163.25000000004,56199.367
1270,28350.0,23496.094
1271,29500.000000000025,25748.11
1273,8199.999999999998,7491.441
1274,10999.000000000005,10891.233
1276,8298.999999999996,9494.702
1277,20500.000000000015,20244.742
1278,14500.000000000004,15416.582
1279,17299.999999999996,20672.344
1280,18699.999999999996,23876.895
1281,13200.000000000002,14933.389
1282,2449.9999999999995,2663.2322
1283,54999.99999999995,43976.81
1284,19999.99999999998,10164.038
1285,3999.9999999999995,3672.8145
1286,16899.999999999993,16291.979
1287,11449.999999999998,10419.688
1288,24500.0,16482.262
1289,12349.999999999996,13516.846
1290,6899.999999999999,5216.5586
1291,30500.000000000022,32604.52
1292,8800.000000000007,9783.222
1293,9700.000000000004,9907.601
1294,63499.99999999997,81388.07
1295,8900.000000000002,9834.597
1296,1950.0000000000005,1940.4467
1297,4400.000000000004,4184.7246
1298,12450.000000000002,16671.701
1299,3200.0000000000027,2938.169
1300,12599.999999999995,11886.898
1302,4400.000000000004,4741.4575
1303,3899.9999999999977,3518.2234
1304,154999.0000000001,157827.25
1305,8499.000000000004,12020.802
1306,8000.0,7845.6855
1307,3499.9999999999995,2514.0334
1308,11899.999999999998,11170.084
1309,24799.999999999996,28939.771
1310,3800.0000000000014,3721.8967
1312,7500.000000000001,7914.2817
1313,8999.0,6776.549
1314,5000.000000000004,5012.488
1315,20999.999999999985,22128.096
1316,4200.0,7140.615
1317,18000.000000000007,15898.525
1318,8500.000000000005,8362.042
1319,3750.0,3822.1943
1320,9000.000000000004,10411.176
1321,6299.999999999996,4179.9146
1322,8400.000000000002,7526.573
1324,17000.00000000001,15095.577
1325,2999.9999999999977,2982.0784
1326,21300.00000000002,29346.545
1327,16499.999999999985,15668.276
1328,7300.000000000002,10559.779
1330,2300.000000000001,7931.8115
1331,8199.999999999998,8339.583
1332,34999.99999999997,34370.992
1333,7799.999999999996,6898.9775
1334,8199.999999999998,8690.928
1335,39998.99999999999,37581.617
1336,11899.999999999998,12558.168
1337,3599.999999999998,3475.5142
1338,3398.9999999999986,2982.0784
1339,2650.0,2960.6992
1340,11700.000000000007,9747.349
1342,2549.9999999999995,2613.73
1344,2549.9999999999995,3294.7363
1345,31700.000000000004,29539.277
1346,124999.99999999991,111545.9
1347,20500.000000000015,20993.14
1348,2600.0,3343.029
1349,2499.9999999999995,2914.6228
1350,13200.000000000002,16537.984
1351,31000.000000000022,22393.975
1352,30900.0,24722.168
1353,4749.999999999997,5437.7256
1356,8950.000000000002,8901.576
1357,8300.000000000007,6455.556
1358,6899.999999999999,5945.6797
1360,69998.99999999997,48390.594
1361,3249.9999999999973,3542.3662
1362,11899.999999999998,11200.335
1363,9600.000000000004,4964.2354
1364,21199.99999999999,18743.352
1365,102999.00000000003,103664.69
1366,11899.999999999998,11032.191
1367,9999.000000000002,6858.868
1368,8500.000000000005,8725.334
1369,6499.999999999995,5802.191
1370,8700.000000000004,7639.99
1371,8598.999999999995,10630.195
1372,12700.000000000004,12029.725
1373,7700.0000000000055,8786.399
1376,8700.000000000004,9937.901
1377,9300.000000000007,8832.539
1378,3549.999999999998,3221.4663
1379,29799.99999999999,22354.18
1380,3899.9999999999977,4799.005
1382,6999.999999999999,7914.2817
1383,17699.999999999985,17893.63
1384,9999.000000000002,11208.67
1385,25300.000000000015,21582.912
1386,22499.99999999999,18816.963
1387,18600.000000000015,19750.518
1388,6998.999999999996,8718.9375
1389,16200.0,14509.123
1391,18000.000000000007,14422.927
1392,27299.99999999999,20386.814
1394,11999.999999999993,11179.931
1396,1800.0000000000005,2236.6526
1397,20500.000000000015,19628.559
1398,10492.999999999993,17391.232
1399,16800.000000000004,16132.636
1401,8199.999999999998,6097.734
1403,14500.000000000004,16537.984
1404,24500.0,22330.209
1405,13250.000000000002,13271.914
1406,6399.9999999999945,7491.1265
1407,29500.000000000025,29562.303
1408,69990.00000000004,93639.22
1409,2600.0,3715.3608
1411,10499.999999999993,8935.351
1413,27200.0,36780.18
1414,1350.0000000000005,1712.1973
1416,13900.000000000002,13026.512
1417,12799.99999999999,12310.974
1418,21199.99999999999,22360.256
1419,8700.000000000004,6146.784
1420,8800.000000000007,9203.116
1421,12899.999999999993,11911.978
1422,9499.999999999995,9398.989
1423,10699.99999999999,10740.956
1424,10800.000000000007,10630.195
1425,2400.0000000000005,2459.3198
1426,13300.000000000005,8552.924
1427,34500.00000000003,35325.24
1428,57000.000000000044,71928.5
1429,7199.999999999996,7517.3623
1430,23400.00000000002,25376.037
1432,47999.99999999998,45251.57
1434,4200.0,13017.794
1435,6199.999999999998,6456.3013
1436,137000.00000000012,100494.33
1438,2900.0000000000005,2479.1084
1439,12700.000000000004,18502.404
1440,16998.999999999996,23868.084
1441,13972.06999999999,19718.955
1442,41899.99999999997,56287.01
1443,6650.000000000002,6365.596
1444,9200.000000000005,9109.213
1445,15300.000000000004,12151.717
1446,1450.0,2138.9531
1447,5899.999999999999,7673.4263
1449,4900.000000000004,5986.8687
1450,12899.999999999993,13052.726
1451,33333.00000000002,27703.336
1452,7199.999999999996,7760.9614
1453,77776.99999999997,78691.516
1454,2300.000000000001,2424.1536
1455,12999.99999999999,15478.043
1456,2999.9999999999977,3505.55
1457,7998.999999999996,8337.396
1458,10999.999999999998,9815.753
1459,80999.99999999994,80215.26
1460,3800.0000000000014,2870.7673
1462,4400.000000000004,4254.5786
1463,3149.9999999999977,3671.7778
1464,10900.000000000002,9094.24
1466,3049.9999999999986,3229.2021
1467,30385.000000000015,30931.725
1468,20999.00000000001,26865.62
1469,1500.0,2203.8
1471,8500.000000000005,5490.9785
1472,9200.000000000005,8901.576
1473,20800.000000000007,39923.176
1474,8099.999999999999,6411.6504
1475,13499.999999999996,14675.099
1476,4900.000000000004,6061.4736
1477,6600.000000000001,5858.9404
1478,1450.0,2618.7375
1479,3599.999999999998,2588.8455
1480,23999.999999999985,24989.695
1481,12700.000000000004,13202.583
1482,14500.000000000004,15279.959
1483,2299.0,2462.7441
1484,8900.000000000002,8067.899
1485,30500.000000000022,33476.344
1486,3999.9999999999995,4367.4023
1487,12899.999999999993,13202.583
1488,3300.0,2555.563
1489,9800.000000000007,9203.116
1490,15200.000000000007,14229.631
1491,4949.999999999996,4134.8
1492,55500.00000000002,64227.246
1493,17900.000000000007,12335.206
1494,5899.999999999999,5947.829
1495,20500.000000000015,17024.387
1496,5000.000000000004,4977.6704
1497,11499.999999999996,15577.496
1499,2900.0000000000005,4887.463
1500,4800.000000000001,4645.14
1501,1550.0000000000007,1834.6418
1502,16000.000000000002,12205.911
1503,6399.9999999999945,6476.7573
1504,5799.999999999996,6568.752
1505,10999.999999999998,9737.881
1506,4500.000000000001,5607.7324
1507,14199.999999999995,15588.403
1508,71499.99999999996,50639.496
1509,6199.999999999998,8122.7285
1510,10499.999999999993,13464.315
1511,12700.000000000004,17114.064
1512,6999.999999999999,7214.1426
1513,4500.000000000001,7237.6963
1514,4800.000000000001,5022.278
1515,11499.999999999996,7651.8247
1516,41999.99999999998,41857.445
1518,22600.00000000002,21666.744
1519,9899.999999999995,12552.863
1520,13499.999999999996,16492.514
1521,10599.999999999993,10613.248
1522,12500.0,12283.788
1523,7499.0,6945.916
1524,9999.000000000002,11407.548
1525,18600.000000000015,13811.917
1526,7600.000000000003,6717.1353
1528,9200.000000000005,8299.002
1529,3699.9999999999995,3416.0134
1530,25999.999999999985,26692.598
1531,12950.0,14660.104
1532,15200.000000000007,16004.39
1533,62000.00000000005,73426.664
1534,68500.00000000004,64714.816
1535,2499.9999999999995,4731.9805
1536,2600.0,2514.0334
1537,12249.999999999998,11032.191
1538,39899.99999999999,31534.008
1539,1500.0,2099.8657
1540,3699.9999999999995,5283.756
1541,8999.0,6126.979
1542,9899.999999999995,10616.69
1543,16800.000000000004,23240.924
1544,23999.000000000015,21020.688
1545,36000.00000000002,27405.531
1546,15799.999999999995,18280.584
1547,19300.00000000001,17909.184
1548,6449.999999999995,7601.3047
1549,4200.0,5263.739
1551,32000.000000000007,46762.87
1552,12500.0,11857.37
1553,47900.00000000001,43005.473
1554,21998.999999999996,18610.21
1556,7500.000000000001,8606.206
1557,124999.99999999991,111545.9
1558,30500.000000000022,26332.402
1559,17191.200000000004,19718.955
1560,45554.99999999998,53615.48
1561,15200.000000000007,14858.07
1563,7799.999999999996,7673.4263
1564,22000.0,14471.507
1565,9300.000000000007,9619.797
1566,31899.999999999978,21487.27
1567,9349.999999999996,12873.545
1568,32500.000000000007,21261.617
1569,10199.99999999999,8935.351
1570,8199.999999999998,8920.408
1571,7400.0,7594.5806
1572,14199.999999999995,15108.684
1573,24900.000000000004,20649.31
1574,24299.999999999985,20050.64
1575,9300.000000000007,7654.0874
1576,20999.999999999985,15922.864
1577,36000.00000000002,33220.805
1578,22899.999999999996,22427.059
1579,9899.999999999995,10540.773
1580,3949.9999999999977,4134.8
1581,28699.999999999996,34023.145
1582,16899.999999999993,19998.123
1583,7300.000000000002,6762.5073
1584,2199.9999999999995,2580.7417
1585,25500.000000000004,26542.398
1586,7650.000000000001,9408.521
1587,22799.999999999996,22894.662
1588,8900.000000000002,6395.4917
1589,10989.99999999999,12026.076
1590,107776.99999999997,124040.81
1591,17000.00000000001,17615.93
1592,999.0000000000005,1752.1173
1594,66499.99999999997,54810.254
1595,4300.0,4080.5916
1596,3349.9999999999973,3715.8604
1597,10400.000000000002,9042.627
1598,22699.999999999996,25198.69
1599,6699.9999999999945,7557.884
1601,3800.0000000000014,4457.196
1602,10900.000000000002,11930.759
1603,10999.999999999998,11032.191
1604,51899.99999999996,65647.72
1605,18900.00000000001,17797.44
1606,25500.000000000004,19685.979
1607,14500.000000000004,10952.729
1608,7899.999999999996,6957.053
1609,44799.99999999997,42546.54
1610,26200.000000000004,20577.674
1611,14000.0,11252.4
1612,7899.999999999996,6612.901
1614,10777.000000000007,10630.195
1615,8300.000000000007,5742.594
1616,39999.99999999997,20380.77
1617,16800.000000000004,17939.457
1618,42999.99999999997,46904.055
1619,22899.999999999996,20081.488
1620,10900.000000000002,11019.668
1621,2549.9999999999995,2527.28
1622,18699.999999999996,12852.568
1623,3800.0000000000014,3487.081
1624,7700.0000000000055,8612.38
1625,112000.00000000003,85682.766
1626,2600.0,2615.2622
1627,14899.999999999995,13092.533
1628,11960.00000000001,10737.063
1629,19799.99999999999,16539.736
1630,12799.99999999999,17710.7
1631,34000.00000000003,30732.191
1632,29999.000000000025,33668.48
1634,4900.000000000004,6872.179
1635,12899.999999999993,11995.505
1636,12599.999999999995,10684.561
1637,9800.000000000007,15654.326
1638,3650.0000000000005,7743.462
1640,37899.99999999998,38092.164
1641,17900.000000000007,20467.096
1642,37499.99999999998,43862.13
1643,27900.000000000007,33578.312
1644,177000.00000000006,184310.0
1645,10599.999999999993,10630.195
1646,39899.99999999999,49526.05
1647,5200.000000000001,4377.5977
1648,16998.999999999996,15723.346
1650,8400.000000000002,6411.6504
1651,30900.0,31541.95
1652,9499.999999999995,9815.753
1653,12799.99999999999,10606.712
1654,48900.00000000004,49944.867
1655,11599.999999999993,8935.351
1656,20199.999999999996,16590.857
1657,12700.000000000004,10318.312
1658,144899.9999999999,95089.79
1659,17835.000000000004,17413.654
1661,30900.0,25862.25
1662,9499.999999999995,8402.531
1663,11499.999999999996,9578.602
1664,18932.54999999999,15218.211
1666,11700.000000000007,8935.351
1667,9899.999999999995,8948.467
1668,19500.000000000007,19321.684
1670,3399.999999999999,4329.66
1671,8199.999999999998,12288.558
1672,15599.999999999995,17660.084
1674,47500.00000000002,47755.543
1675,33900.0,30988.326
1676,97499.99999999997,91911.305
1677,15000.000000000004,12716.249
1678,28999.000000000004,32586.396
1679,15000.000000000004,14405.895
1680,36000.00000000002,37730.758
1681,19500.000000000007,17576.428
1682,5000.000000000004,4549.2866
1683,17800.000000000007,25435.736
1684,5000.000000000004,4104.685
1685,3099.9999999999986,2449.1162
1686,1200.0,1491.5952
1687,3800.0000000000014,3868.389
1688,1998.9999999999993,2235.4478
1690,8800.000000000007,10270.735
1691,8800.000000000007,6612.901
1692,15300.000000000004,11826.923
1693,39899.99999999999,46882.9
1694,7400.0,8272.774
1695,28000.000000000004,15095.577
1696,12299.999999999989,15416.582
1697,3599.999999999998,4091.2842
1698,8449.999999999996,8145.8457
1699,2499.9999999999995,3844.8647
1700,9950.000000000002,8901.576
1701,23199.99999999999,23438.354
1702,10499.999999999993,10519.103
1703,11199.99999999999,10636.026
1704,9750.000000000004,7165.282
1705,20800.000000000007,21038.215
1706,33500.00000000001,28900.057
1707,10000.00000000001,12552.863
1709,2199.0,2696.916
1710,16800.000000000004,16607.766
1711,25500.000000000004,23535.34
1712,2099.0000000000005,2213.9768
1713,19999.99999999998,14773.436
1714,7400.0,6476.7573
1717,16499.999999999985,12094.995
1719,43499.999999999985,59493.47
1721,3099.9999999999986,3782.001
1722,12100.00000000001,10636.026
1723,11999.999999999993,12283.788
1724,32999.99999999998,31695.643
1725,15672.15000000001,16953.89
1726,6600.000000000001,7557.884
1727,12799.99999999999,8825.652
1728,299999.9999999999,106908.86
1729,7199.999999999996,7892.416
1730,20999.999999999985,16825.902
1731,5899.999999999999,5601.2705
1732,9499.999999999995,8925.633
1733,2100.0,2489.4202
1735,8099.999999999999,8364.81
1736,60000.00000000002,35838.715
1737,2898.999999999999,3080.6123
1738,73900.00000000001,53981.086
1740,3399.999999999999,3739.9504
1741,26500.000000000007,26067.03
1742,5799.999999999996,6387.446
1743,9999.000000000002,8807.129
1744,12999.000000000007,11608.56
1745,75500.00000000004,60746.883
1746,2498.9999999999995,2697.5603
1748,3499.9999999999995,3317.333
1750,10000.00000000001,9881.745
1751,6999.999999999999,7316.1714
1752,169000.00000000012,94113.625
1753,35999.0,35809.605
1754,2900.0000000000005,2956.2683
1755,32400.000000000004,30104.541
1756,15000.000000000004,12271.003
1757,7300.000000000002,7295.659
1758,30500.000000000022,32930.2
1759,6299.999999999996,7631.332
1761,23500.00000000001,26865.62
1763,10400.000000000002,12211.29
1764,22600.00000000002,21728.8
1765,8900.000000000002,11141.826
1766,8400.000000000002,8228.507
1767,13300.000000000005,13130.959
1768,16499.999999999985,17252.914
1769,4200.0,4300.955
1771,18999.000000000004,15723.346
1772,12399.999999999996,11383.303
1773,3949.9999999999977,2315.6377
1774,13849.999999999993,12897.397
1775,5998.999999999996,6059.7915
1777,5400.000000000003,4210.886
1778,28500.00000000002,42895.207
1779,46899.99999999997,32601.658
1780,11999.999999999993,13516.846
1781,29039.999999999978,20305.746
1783,9800.000000000007,8850.8545
1784,6999.999999999999,6572.048
1785,12799.99999999999,15455.534
1786,8500.000000000005,9398.989
1787,3650.0000000000005,3661.4136
1788,11499.999999999996,13835.581
1789,9800.000000000007,10858.916
1790,2350.0000000000005,2736.7268
1791,21800.000000000007,21582.912
1792,20299.999999999985,21602.95
1793,11799.999999999998,11808.619
1794,8400.000000000002,8149.42
1796,81500.00000000004,111779.11
1798,14899.999999999995,17687.39
1799,7500.000000000001,7639.99
1801,9399.999999999995,8690.928
1802,8700.000000000004,9653.7
1803,13699.999999999996,17909.184
1804,3999.9999999999995,4632.108
1806,8950.000000000002,10657.054
1807,4298.999999999998,4160.5107
1808,36499.99999999998,63232.098
1809,7600.000000000003,5398.0854
1810,9200.000000000005,9632.493
1811,12999.99999999999,9260.757
1812,23999.999999999985,23685.889
1814,20900.000000000007,17939.457
1815,18499.999999999985,22887.328
1816,1999.9999999999998,2369.5208
1817,2400.0000000000005,3090.2812
1820,12398.999999999996,9865.398
1821,15200.000000000007,11374.014
1822,23799.999999999996,24643.805
1823,2999.9999999999977,2891.2666
1824,3999.9999999999995,4549.2866
1825,6999.999999999999,7202.7583
1826,17900.000000000007,10722.165
1827,3399.999999999999,3283.3315
1829,6999.999999999999,6097.734
1830,98000.00000000001,88040.69
1831,12650.000000000005,15416.582
1832,39040.00000000004,30931.725
1833,25500.000000000004,25619.15
1834,9000.000000000004,12020.802
1835,47300.0,55091.3
1836,11499.999999999996,9148.607
1837,18999.999999999993,18203.117
1838,18499.999999999985,18465.191
1839,7170.000000000006,8809.12
1840,28000.000000000004,19003.0
1841,28500.00000000002,22153.16
1842,25500.000000000004,19729.94
1843,10999.000000000005,10149.48
1844,42499.99999999999,51440.777
1845,16800.000000000004,13727.729
1847,17900.000000000007,15723.346
1848,19900.000000000007,19870.486
1849,8750.000000000007,10060.896
1850,111999.00000000003,124040.81
1851,9499.999999999995,9279.765
1852,7500.000000000001,7622.0225
1853,32500.000000000007,22393.975
1855,3699.9999999999995,3987.81
1856,8500.000000000005,7542.23
1857,109900.00000000003,64930.258
1858,39899.99999999999,41901.14
1859,4699.999999999997,4100.358
1860,13200.000000000002,11005.763
1861,6699.9999999999945,7452.4272
1862,22999.999999999993,19643.857
1863,6399.9999999999945,11024.051
1864,97555.00000000007,64146.63
1865,7899.999999999996,7999.68
1866,5299.999999999996,6503.713
1867,24171.419999999976,32333.209
1868,23400.00000000002,22357.293
1869,10499.999999999993,8714.083
1870,4900.000000000004,5795.2505
1871,16299.999999999993,19896.35
1872,1300.0,1862.9762
1873,6699.9999999999945,9904.729
1874,2849.9999999999986,2995.5261
1875,109999.00000000007,124040.81
1876,3650.0000000000005,2938.169
1877,4099.999999999999,7177.8394
1878,9300.000000000007,16572.498
1879,18499.999999999985,20098.06
1880,7600.000000000003,7122.0825
1881,7300.000000000002,7316.1714
1882,6699.9999999999945,8034.7134
1883,14399.999999999995,14839.194
1884,10599.999999999993,10263.401
1885,138999.99999999994,100333.734
1886,10000.00000000001,9798.376
1887,12999.000000000007,16671.701
1888,6799.999999999999,7651.8247
1889,15850.0,14047.752
1890,5999.999999999995,6268.8794
1891,44700.00000000004,27404.695
1892,5600.000000000005,7404.1064
1894,21499.99999999998,18783.148
1895,7600.000000000003,6596.235
1897,9000.000000000004,11407.548
1898,35500.00000000002,29987.748
1899,5499.999999999999,6387.446
1900,32500.000000000007,26561.035
1901,18000.000000000007,13344.18
1903,18000.000000000007,19500.73
1904,10999.000000000005,8877.805
1906,22699.999999999996,27535.656
1907,23500.00000000001,20081.488
1908,10000.00000000001,10649.149
1909,7700.0000000000055,7894.336
1910,10900.000000000002,10618.382
1911,12999.000000000007,9907.601
1912,67500.00000000004,55206.48
1913,6799.999999999999,7404.0146
1914,137000.00000000012,83936.695
1915,4949.999999999996,4234.711
1916,6998.999999999996,8637.574
1918,29799.99999999999,34432.965
1919,16499.999999999985,10123.853
1920,6499.999999999995,8034.744
1921,9999.000000000002,8240.35
1922,8500.000000000005,7085.567
1923,5749.999999999997,6786.3213
1924,4949.999999999996,6591.9336
1925,19900.000000000007,15629.563
1926,15900.000000000007,16004.39
1927,13499.999999999996,12623.958
1928,18949.99999999999,21680.45
1929,75554.99999999997,77870.625
1930,3650.0000000000005,4489.216
1931,16000.000000000002,20317.64
1932,21600.000000000015,20081.488
1933,9499.999999999995,8901.576
1934,51499.999999999985,72002.14
1935,5000.000000000004,4542.454
1936,26999.999999999996,23912.125
1937,10900.000000000002,12558.168
1938,37700.00000000002,39748.08
1939,6299.000000000001,7892.416
1940,39899.99999999999,54503.133
1941,26899.999999999985,32388.482
1942,8999.0,11411.465
1943,20399.999999999985,18204.35
1944,16200.0,17909.184
1945,5699.999999999998,6449.3906
1946,9499.999999999995,8134.333
1947,25998.999999999993,25582.918
1948,28949.999999999996,26980.674
1949,6499.000000000004,9735.772
1950,3499.9999999999995,3486.549
1951,7449.999999999996,7368.2944
1952,10499.999999999993,14349.211
1953,31110.99999999997,35367.543
1954,26999.999999999996,17065.676
1955,26250.000000000004,32265.75
1956,7300.000000000002,7865.561
1957,11399.999999999996,12480.8
1958,2199.9999999999995,2514.0334
1959,10499.999999999993,10765.599
1960,10499.999999999993,11220.788
1961,10974.210000000005,19791.81
1962,11499.999999999996,10925.4375
1963,41999.99999999998,38519.977
1964,17990.00000000001,21140.688
1965,2499.9999999999995,3671.7778
1966,16499.999999999985,18770.184
1967,47000.00000000002,49432.76
1968,5299.999999999996,4793.228
1969,41899.99999999997,38767.707
1970,6999.999999999999,6902.1826
1971,26600.00000000001,30544.49
1972,6499.999999999995,6839.0903
1973,9600.000000000004,8690.928
1974,3200.0000000000027,4273.704
1975,11199.99999999999,15291.023
1976,7899.999999999996,9197.097
1977,29602.94999999998,26464.7
1978,8950.000000000002,7010.889
1979,8700.000000000004,7754.673
1980,12899.999999999993,14057.695
1981,10599.999999999993,8825.652
1982,8500.000000000005,8364.81
1984,14899.999999999995,14791.466
1985,2499.9999999999995,2619.8516
1987,34000.00000000003,29634.168
1988,39000.00000000002,19912.6
1989,10499.999999999993,7933.8394
1990,2600.0,2249.2012
1991,4800.000000000001,4367.852
1992,7799.999999999996,7404.0146
1993,99999.0,118582.016
1995,15300.000000000004,13809.823
